source,target,type,weight,line
app.services.llm.resource_service,app.services.llm.validation_service.to_dict,calls,1,184
app.services.llm.resource_service,app.services.llm.variant_structure_generation.strip_markdown_code_fence,calls,1,276
app.services.llm.resource_service,app.services.llm.variant_suggestion.strip_markdown_code_fence,calls,1,276
app.services.llm.resource_service,app.services.llm.variant_suggestion.to_dict,calls,1,184
app.services.llm.resource_service,app.services.progress_emitter.to_dict,calls,1,184
app.services.llm.resource_service,app.services.redis_client.get,calls,1,250
app.services.llm.resource_service,app.services.session_cleanup_service.to_dict,calls,1,184
app.services.llm.resource_service,app.services.study.lesson_contract.to_dict,calls,1,184
app.services.llm.resource_service,app.services.study.stream_metadata_store.get,calls,1,250
app.services.llm.resource_service,app.services.token_estimator.to_dict,calls,1,184
app.services.llm.resource_service,app.services.v3.pipeline_state_machine.to_dict,calls,1,184
app.services.llm.resource_service,app.services.v3.tech_knowledge_provider.to_dict,calls,1,184
app.services.llm.resource_service,app.services.video.template_matcher.match,calls,1,36
app.services.llm.resource_service,app.skills.registry.get,calls,1,250
app.services.llm.resource_service,app.skills.runtime.get,calls,1,250
app.services.llm.suggestion_service,app.errors.base.to_dict,calls,1,140
app.services.llm.suggestion_service,app.prompts.loader.render,calls,1,217
app.services.llm.suggestion_service,app.services.claude_client.generate_completion,calls,1,224
app.services.llm.suggestion_service,app.services.config_client.get,calls,1,252
app.services.llm.suggestion_service,app.services.generation_logger.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.interview_service.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.llm.base.generate_completion,calls,1,224
app.services.llm.suggestion_service,app.services.llm.base.get,calls,1,252
app.services.llm.suggestion_service,app.services.llm.brainstorm_service.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.llm.brainstorm_validation.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.llm.policy_validation.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.llm.proposal_generation.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.llm.proposal_validation.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.llm.resource_service.strip_markdown_code_fence,calls,1,235
app.services.llm.suggestion_service,app.services.llm.resource_service.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.llm.suggestion_service.ConsistencyConflict,defines,2,99
app.services.llm.suggestion_service,app.services.llm.suggestion_service.GenerateDiffsResult,defines,2,124
app.services.llm.suggestion_service,app.services.llm.suggestion_service.SuggestionDiff,defines,2,63
app.services.llm.suggestion_service,app.services.llm.suggestion_service.SuggestionService,defines,1,167
app.services.llm.suggestion_service,app.services.llm.suggestion_service.ValidateConsistencyResult,defines,2,144
app.services.llm.suggestion_service,app.services.llm.suggestion_service.__init__,defines,1,66
app.services.llm.suggestion_service,app.services.llm.suggestion_service._normalize_section,defines,2,381
app.services.llm.suggestion_service,app.services.llm.suggestion_service.generate_diffs,defines,1,173
app.services.llm.suggestion_service,app.services.llm.suggestion_service.strip_markdown_code_fence,defines,2,41
app.services.llm.suggestion_service,app.services.llm.suggestion_service.to_dict,defines,2,84
app.services.llm.suggestion_service,app.services.llm.suggestion_service.validate_consistency,defines,1,270
app.services.llm.suggestion_service,app.services.llm.validation_service.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.llm.variant_structure_generation.strip_markdown_code_fence,calls,1,235
app.services.llm.suggestion_service,app.services.llm.variant_suggestion.strip_markdown_code_fence,calls,1,235
app.services.llm.suggestion_service,app.services.llm.variant_suggestion.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.progress_emitter.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.redis_client.get,calls,1,252
app.services.llm.suggestion_service,app.services.session_cleanup_service.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.study.lesson_contract.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.study.stream_metadata_store.get,calls,1,252
app.services.llm.suggestion_service,app.services.token_estimator.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.v3.pipeline_state_machine.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.v3.tech_knowledge_provider.to_dict,calls,1,140
app.services.llm.suggestion_service,app.services.video.template_matcher.match,calls,1,46
app.services.llm.suggestion_service,app.skills.registry.get,calls,1,252
app.services.llm.suggestion_service,app.skills.runtime.get,calls,1,252
app.services.llm.tracked,app.llm.adapter.chat,calls,1,143
app.services.llm.tracked,app.llm.adapter.chat_stream,calls,1,284
app.services.llm.tracked,app.llm.adapter.chat_stream_with_tools,calls,1,392
app.services.llm.tracked,app.llm.config.models.calculate_cost,calls,1,154
app.services.llm.tracked,app.middleware.tracing.get_correlation_id,calls,1,122
app.services.llm.tracked,app.middleware.tracing.get_llm_course_id,calls,1,125
app.services.llm.tracked,app.middleware.tracing.get_llm_creator_id,calls,1,123
app.services.llm.tracked,app.middleware.tracing.get_llm_project_id,calls,1,127
app.services.llm.tracked,app.middleware.tracing.get_llm_session_id,calls,1,124
app.services.llm.tracked,app.middleware.tracing.get_llm_user_id,calls,1,126
app.services.llm.tracked,app.middleware.tracing.get_llm_variant_id,calls,1,128
app.services.llm.tracked,app.services.config_client.get,calls,1,51
app.services.llm.tracked,app.services.llm.base.chat,calls,1,143
app.services.llm.tracked,app.services.llm.base.chat_stream,calls,1,284
app.services.llm.tracked,app.services.llm.base.get,calls,1,51
app.services.llm.tracked,app.services.llm.providers.anthropic.chat,calls,1,143
app.services.llm.tracked,app.services.llm.providers.anthropic.chat_stream,calls,1,284
app.services.llm.tracked,app.services.llm.providers.anthropic.chat_stream_with_tools,calls,1,392
app.services.llm.tracked,app.services.llm.providers.gemini.chat,calls,1,143
app.services.llm.tracked,app.services.llm.providers.gemini.chat_stream,calls,1,284
app.services.llm.tracked,app.services.llm.providers.openai.chat,calls,1,143
app.services.llm.tracked,app.services.llm.providers.openai.chat_stream,calls,1,284
app.services.llm.tracked,app.services.llm.tracked.TrackedLLMClient,defines,1,64
app.services.llm.tracked,app.services.llm.tracked.__init__,defines,1,83
app.services.llm.tracked,app.services.llm.tracked._build_prompt_text,defines,2,402
app.services.llm.tracked,app.services.llm.tracked.calculate_cost,defines,2,43
app.services.llm.tracked,app.services.llm.tracked.chat,defines,2,104
app.services.llm.tracked,app.services.llm.tracked.chat_stream,defines,2,243
app.services.llm.tracked,app.services.llm.tracked.chat_stream_with_tools,defines,2,382
app.services.llm.tracked,app.services.llm.tracked.model,defines,1,100
app.services.llm.tracked,app.services.llm.tracked.provider,defines,1,95
app.services.llm.tracked,app.services.llm_pricing.calculate_cost,calls,1,154
app.services.llm.tracked,app.services.llm_tracker.get_llm_tracker,calls,1,119
app.services.llm.tracked,app.services.llm_tracker.record,calls,1,161
app.services.llm.tracked,app.services.project_cost_aggregator.aggregate,calls,1,185
app.services.llm.tracked,app.services.project_cost_aggregator.get_project_cost_aggregator,calls,1,183
app.services.llm.tracked,app.services.redis_client.get,calls,1,51
app.services.llm.tracked,app.services.study.stream_metadata_store.get,calls,1,51
app.services.llm.tracked,app.skills.registry.get,calls,1,51
app.services.llm.tracked,app.skills.runtime.get,calls,1,51
app.services.llm.tracked,app.skills.runtime.record,calls,1,161
app.services.llm.validation_service,app.errors.base.to_dict,calls,1,97
app.services.llm.validation_service,app.prompts.loader.render,calls,1,149
app.services.llm.validation_service,app.services.claude_client.generate_completion,calls,1,158
app.services.llm.validation_service,app.services.config_client.get,calls,1,150
app.services.llm.validation_service,app.services.generation_logger.to_dict,calls,1,97
app.services.llm.validation_service,app.services.interview_service.to_dict,calls,1,97
app.services.llm.validation_service,app.services.llm.base.generate_completion,calls,1,158
app.services.llm.validation_service,app.services.llm.base.get,calls,1,150
app.services.llm.validation_service,app.services.llm.brainstorm_service.to_dict,calls,1,97
app.services.llm.validation_service,app.services.llm.brainstorm_validation.to_dict,calls,1,97
app.services.llm.validation_service,app.services.llm.policy_validation.to_dict,calls,1,97
app.services.llm.validation_service,app.services.llm.proposal_generation.to_dict,calls,1,97
app.services.llm.validation_service,app.services.llm.proposal_validation.to_dict,calls,1,97
app.services.llm.validation_service,app.services.llm.resource_service.to_dict,calls,1,97
app.services.llm.validation_service,app.services.llm.suggestion_service.to_dict,calls,1,97
app.services.llm.validation_service,app.services.llm.validation_service.ChecklistGenerationResult,defines,2,81
app.services.llm.validation_service,app.services.llm.validation_service.CustomChecklistItem,defines,2,59
app.services.llm.validation_service,app.services.llm.validation_service.ImprovementFeedbackResult,defines,2,101
app.services.llm.validation_service,app.services.llm.validation_service.ValidationService,defines,1,124
app.services.llm.validation_service,app.services.llm.validation_service.__init__,defines,1,62
app.services.llm.validation_service,app.services.llm.validation_service._create_document_summary,defines,2,295
app.services.llm.validation_service,app.services.llm.validation_service._extract_suggestions,defines,2,321
app.services.llm.validation_service,app.services.llm.validation_service.generate_custom_checklist_items,defines,1,130
app.services.llm.validation_service,app.services.llm.validation_service.generate_improvement_feedback,defines,1,205
app.services.llm.validation_service,app.services.llm.validation_service.get_backoff_delay,defines,2,39
app.services.llm.validation_service,app.services.llm.validation_service.is_retryable_error,defines,2,46
app.services.llm.validation_service,app.services.llm.validation_service.to_dict,defines,2,72
app.services.llm.validation_service,app.services.llm.variant_suggestion.to_dict,calls,1,97
app.services.llm.validation_service,app.services.progress_emitter.to_dict,calls,1,97
app.services.llm.validation_service,app.services.redis_client.get,calls,1,150
app.services.llm.validation_service,app.services.session_cleanup_service.to_dict,calls,1,97
app.services.llm.validation_service,app.services.study.lesson_contract.to_dict,calls,1,97
app.services.llm.validation_service,app.services.study.stream_metadata_store.get,calls,1,150
app.services.llm.validation_service,app.services.token_estimator.to_dict,calls,1,97
app.services.llm.validation_service,app.services.v3.pipeline_state_machine.to_dict,calls,1,97
app.services.llm.validation_service,app.services.v3.tech_knowledge_provider.to_dict,calls,1,97
app.services.llm.validation_service,app.services.video.template_matcher.match,calls,1,328
app.services.llm.validation_service,app.skills.registry.get,calls,1,150
app.services.llm.validation_service,app.skills.runtime.get,calls,1,150
app.services.llm.variant_refinement,app.prompts.loader.render,calls,1,63
app.services.llm.variant_refinement,app.services.claude_client.generate_completion,calls,1,71
app.services.llm.variant_refinement,app.services.config_client.get,calls,1,167
app.services.llm.variant_refinement,app.services.database.get_niche_tools_by_context,calls,1,218
app.services.llm.variant_refinement,app.services.llm.base.CacheConfig,calls,1,76
